"","date","mean_ind","mean_health","mean_info","mean_comm","mean_con","mean_ut","mean_fin","mean_mat","mean_rlest","mean_constpl","mean_nrg","mean_tot","groupa","groupb","groupc"
"816",2019-04-01,126.079149275362,164.471093548387,116.433985135135,175.606458333333,227.532808333333,73.3248148148148,97.5386153846154,102.25,115.647333333333,86.808,63.1140909090909,130.62681211499,167.611635443038,110.71817278481,95.5998245614035
"817",2019-04-02,126.425288405797,163.86870483871,116.813110810811,176.222175,226.961898333333,73.0166666666667,98.0093076923077,101.954391666667,116.285666666667,86.2036666666667,62.9938636363636,130.644612525667,167.665925949367,111.018071518987,95.7898245614035
"818",2019-04-03,126.909037681159,164.186370967742,118.410978378378,178.0504375,229.279596666667,72.9525925925926,98.1452307692308,102.664916666667,116.668333333333,85.9056666666667,62.5963636363636,131.408902053388,169.572143670886,111.393174683544,95.9608771929825
"819",2019-04-04,127.089565217391,163.455953225806,117.930606756757,177.8703,229.848503333333,72.9125925925926,98.0282307692308,103.01125,116.353,86.3616666666667,62.0445454545455,131.312682546201,169.535837341772,111.476487341772,95.7759649122807
"820",2019-04-05,127.602463768116,164.581635483871,117.567148648649,178.045120833333,231.202,73.0766666666667,98.3415384615385,103.468125,116.64,86.546,63.3940909090909,131.812234702259,169.906151265823,111.898765822785,96.0047368421053
"821",2019-04-08,127.150042028986,164.257177419355,117.624662162162,177.379375,231.961965,73.0096296296296,98.4020769230769,103.25375,116.732,86.6963333333333,64.0781818181818,131.816018069815,170.120556329114,111.693531012658,96.0214035087719
"822",2019-04-09,126.275937681159,164.032808064516,117.667506756757,177.0174625,231.580511666667,72.8218518518518,97.9845384615385,102.592083333333,116.25,86.7576666666667,63.4240909090909,131.451076180698,169.940793037975,111.039523417722,95.6787719298246
"823",2019-04-10,125.65231884058,164.635079032258,118.392352702703,177.629295833333,232.00525,73.3407407407407,98.0515384615385,102.48125,116.546196666667,87.0133333333333,63.795,131.715016427105,170.534507594937,110.777911392405,96.0804543859649
"824",2019-04-11,126.883443478261,164.285598387097,118.780133783784,178.27875,233.42288,72.8840740740741,98.9626923076923,102.817416666667,116.931666666667,87.2771666666667,63.8772727272727,132.267115811088,171.35311835443,111.741459493671,96.0670175438596
"825",2019-04-12,128.330869565217,163.787340322581,119.676525675676,179.410416666667,234.948248333333,73.2996296296296,100.442384615385,103.992916666667,116.798666666667,87.3468333333333,65.3709090909091,133.130704106776,172.5241,113.16085443038,96.1938596491228
"826",2019-04-15,128.388104347826,162.732435483871,119.861337837838,179.631304166667,235.24464,73.5559259259259,100.275384615385,103.76035,116.945833333333,87.616,64.7731818181818,133.059101232033,172.756763924051,113.081820253165,96.3927192982456
"827",2019-04-16,128.500384057971,162.994637096774,120.572909459459,180.685566666667,237.020158333333,73.3833333333333,100.982384615385,103.753125,116.29313,87.8872433333333,64.4588636363636,133.533960164271,173.924420253165,113.420610759494,95.9674368421053
"828",2019-04-17,129.320869565217,157.976417741935,120.829878378378,181.69225,237.363416666667,72.4388888888889,101.303230769231,104.363125,113.816333333333,87.937,65.0759090909091,133.041176386037,174.328037974684,114.003575949367,94.2164912280702
"829",2019-04-18,130.081592753623,153.84789516129,119.910718918919,181.526666666667,237.660416666667,72.6988888888889,101.211230769231,103.792125,113.342333333333,88.5776666666667,64.8295454545455,132.485253798768,173.985178481013,114.211208227848,94.0901754385965
"830",2019-04-22,129.60615942029,154.008387096774,120.085627027027,182.512916666667,240.138115,72.2840740740741,100.611615384615,103.763958333333,112.881,88.8536666666667,65.5827272727273,132.736957494867,175.157805696203,113.752626582278,93.6508771929825
"831",2019-04-23,130.672753623188,155.452822580645,121.387348648649,185.10125,243.149658333333,72.5403703703704,101.327692307692,104.743333333333,113.498666666667,88.7591666666667,65.7515909090909,133.966259342916,177.304261392405,114.661772151899,94.0973684210526
"832",2019-04-24,131.372913043478,156.152298387097,122.386918918919,185.0430125,242.412075,72.9581481481482,101.774538461538,104.510833333333,114.419,88.8203333333333,65.4281818181818,134.329850718686,177.483473417722,115.116050632911,94.779649122807
"833",2019-04-25,129.562608695652,157.244856451613,122.075181081081,185.525620833333,240.418726666667,73.2948148148148,101.945692307692,103.573125,114.468166666667,88.7318333333333,64.6115909090909,133.899266940452,176.653809493671,114.253449367089,94.965
"834",2019-04-26,128.947665217391,158.3529,121.190506756757,186.328125,239.147521666667,73.8125925925926,102.420075384615,103.690833333333,114.827296666667,89.2687833333333,63.3871409090909,133.799418685832,175.87863164557,114.197935443038,95.3992789473684
"835",2019-04-29,129.774927536232,158.699758064516,121.758445945946,188.268554166667,239.1338,73.0337037037037,103.561307692308,103.613333333333,114.814833333333,89.3528666666667,63.0677272727273,134.236322997947,176.434166455696,115.016930379747,95.0237719298246
"836",2019-04-30,129.68325942029,159.113212903226,122.20127027027,180.185416666667,239.010748333333,73.8296296296296,103.555784615385,104.45,115.0185,90.0345433333333,63.3159090909091,134.080123819302,175.36701835443,115.101714556962,95.5079824561404
"837",2019-05-01,130.087030434783,159.17,122.741975675676,180.531329166667,240.506275,73.8240740740741,103.868461538462,104.36875,116.308833333333,90.0773333333333,62.7513636363636,134.522063039014,176.240725316456,115.394336075949,96.1844736842105
"838",2019-05-02,128.609231884058,159.300583870968,121.244212162162,178.438541666667,239.434808333333,73.4051851851852,103.222615384615,103.679583333333,116.893833333333,88.8903333333333,60.9504545454545,133.604750308008,174.814463291139,114.378588607595,96.2939473684211
